6.141684068209781637e+20,6.412252593260341494e+20
6.140319618260176732e+20,6.410829033565627351e+20
5.596137360754768609e+20,5.842724921477022351e+20
5.105804081043876086e+20,5.330784918866378097e+20
4.662149555939516088e+20,4.867577382661091492e+20
4.260775387086863729e+20,4.448508641241244631e+20
3.897596668886405612e+20,4.069315052397112852e+20
3.568908486957187727e+20,3.726130557323575296e+20
3.271352844827051950e+20,3.415450440716863406e+20
3.001891220122406748e+20,3.134102127745727201e+20
2.757774130086370345e+20,2.879216860631903764e+20
2.536518965424354755e+20,2.648201551152446177e+20
2.335883953868720046e+20,2.438716966329028444e+20
2.153847225477381489e+20,2.248651516070739313e+20
1.988585526088695808e+20,2.076102253613154304e+20
1.838456625135416771e+20,1.919354644504384635e+20
1.701981723458650767e+20,1.776863918887870136e+20
1.577828212965533286e+20,1.647239238534939279e+20
1.464797274138067599e+20,1.529228567564810977e+20
1.349294985015082353e+20,1.408631669324293079e+20
1.219603014550531604e+20,1.273177114438103204e+20
1.075991050956476252e+20,1.123086740372261437e+20
9.178353632767115264e+19,9.576380360459236147e+19
7.526935546359185408e+19,8.022022762504860467e+19
6.176788483813041766e+19,6.706707348717358285e+19
5.181822819652494950e+19,5.558478999542510387e+19
4.393707398416144794e+19,4.646954833009233101e+19
3.782015654730871603e+19,3.963682683332486758e+19
3.310477118921926246e+19,3.453747222360673485e+19
2.943463216202855219e+19,3.064398280239611904e+19
2.651457337023686246e+19,2.756871694922756915e+19
2.410124430331504230e+19,2.501687360646178406e+19
2.195965073910503834e+19,2.270736262645782938e+19
1.977694203708597862e+19,2.025543190530804941e+19
1.698209013190728090e+19,1.696560515407203533e+19
1.248952190469826150e+19,1.179136280738607923e+19
6.789960939807440896e+18,6.648803987766116352e+18
4.432333406826659840e+18,4.566548592206020608e+18
3.417138377982476288e+18,3.547437102943698944e+18
2.753309057346437120e+18,2.867351777768898560e+18
2.273372231822213120e+18,2.373386833141694464e+18
1.911280375368253440e+18,1.998829263607824384e+18
1.629224581640224768e+18,1.705665791099142144e+18
1.404032368204840960e+18,1.470666758577717248e+18
1.220816485060968448e+18,1.278841836827312128e+18
1.069544232202534912e+18,1.120056002540994560e+18
9.431717258251468800e+17,9.871944534143795200e+17
8.365990186823188480e+17,8.750878355294781440e+17
7.460268857832243200e+17,7.798608514347171840e+17
6.685594883782082560e+17,6.985212489545809920e+17
6.019459200067829760e+17,6.287008862012702720e+17
5.444087514031718400e+17,5.684986044911452160e+17
4.945245273262653440e+17,5.163790732749701120e+17
4.511404441940787200e+17,4.710971643537653760e+17
4.133092040198062080e+17,4.316356920328847360e+17
3.802405328209838080e+17,3.971515370522542080e+17
3.512671644785049600e+17,3.669403591350681600e+17
3.258292414154014720e+17,3.404152595902627840e+17
3.034577875626885120e+17,3.170855813539430400e+17
2.837517388742656000e+17,2.965317576608972800e+17
2.663649725256826880e+17,2.783924958621859840e+17
2.509986103327457280e+17,2.623562046704189440e+17
2.373948168187412480e+17,2.481544829893345280e+17
2.253311298576056320e+17,2.355557461823324160e+17
2.146155128716001280e+17,2.243603126298869760e+17
2.050820598640148480e+17,2.143956792655216640e+17
1.965873017472942080e+17,2.055128622636728320e+17
1.890070108873687040e+17,1.975828064470302720e+17
