5.631199994916173251e+20,5.616172749597033103e+20
5.631079664363629445e+20,5.616053474575651963e+20
5.579195381906554225e+20,5.564309929606932070e+20
5.524285243449839452e+20,5.509545102606944174e+20
5.466036459925615411e+20,5.451446204507818557e+20
5.404344181905057382e+20,5.389909793255614054e+20
5.338633144904512963e+20,5.324358141460632044e+20
5.267725024302727168e+20,5.253614331876501094e+20
5.189615014578078351e+20,5.175671096075553341e+20
5.101168188177451581e+20,5.087392802817232077e+20
4.997760263077211668e+20,4.984154114546739446e+20
4.872957776840915681e+20,4.859525087264841400e+20
4.718461439780249928e+20,4.705206079439503360e+20
4.535619517033658450e+20,4.522549930177540915e+20
4.336696225180145418e+20,4.323828596619817779e+20
4.126509008446113710e+20,4.113905966363894088e+20
3.912876537997143572e+20,3.900642228134414909e+20
3.705001286353069015e+20,3.693248650544236462e+20
3.510353951239511736e+20,3.499161098790612500e+20
3.332763999714620211e+20,3.322154152311232922e+20
3.172778548764375777e+20,3.162733058689293353e+20
3.029097535840096092e+20,3.019573126315649270e+20
2.899815199427589571e+20,2.890763667864016650e+20
2.780517835970172682e+20,2.771904349839105720e+20
2.667783941204066959e+20,2.659587213960392212e+20
2.561085749547939922e+20,2.553281503974916096e+20
2.459882829046507110e+20,2.452449074911578685e+20
2.363542036924029993e+20,2.356456783994641449e+20
2.271403138438261637e+20,2.264646683466043228e+20
2.182822083658115973e+20,2.176375954847721062e+20
2.097199682726920192e+20,2.091048750798350582e+20
2.013998142517296497e+20,2.008127805956135322e+20
1.932753205239532749e+20,1.927150445828107141e+20
1.853428630990377452e+20,1.848080078667293655e+20
1.776400716629320663e+20,1.771292473567603589e+20
1.702084637747010601e+20,1.697200519135499387e+20
1.630876746295027958e+20,1.626202678384887071e+20
1.563119562135657513e+20,1.558642878552934973e+20
1.499061135092125532e+20,1.494771280525194691e+20
1.438822851248138486e+20,1.434709974072814469e+20
1.382393099760907059e+20,1.378448403884167660e+20
1.329645304851841679e+20,1.325860346024385577e+20
1.280373637944222679e+20,1.276739795994888110e+20
1.234225991434371072e+20,1.230735085996647383e+20
1.190786310122336420e+20,1.187431656165526733e+20
1.149710578810020168e+20,1.146485051498776494e+20
1.110713716122572554e+20,1.107611861879221125e+20
1.073559107157696184e+20,1.070575208521772564e+20
1.038046464877275382e+20,1.035174980310175580e+20
1.004006376529702420e+20,1.001242380219334001e+20
9.712963454080175309e+19,9.686344717376369459e+19
9.397972724127000166e+19,9.372326835311450522e+19
9.094120486767847014e+19,9.069394669282420326e+19
8.800653796440014848e+19,8.776792634898671206e+19
8.517028174985428992e+19,8.493981531657941811e+19
8.242908491259943322e+19,8.220621830369574912e+19
7.978124980668229222e+19,7.956545525656846336e+19
7.722650375321917850e+19,7.701729747677898342e+19
7.476548886700071322e+19,7.456238707911793050e+19
7.239938382449187226e+19,7.220195551660841370e+19
7.012926614708787610e+19,6.993712429111076454e+19
6.795578674567236813e+19,6.776858829397373747e+19
6.587884886322210406e+19,6.569625076817408819e+19
6.389732220178373018e+19,6.371906937668868506e+19
6.200904732052029440e+19,6.183488467868057600e+19
6.021105993608331264e+19,6.004076317712685466e+19
5.849978003861274624e+19,5.833318203677212672e+19
5.687132855108580147e+19,5.670827977277964288e+19
5.532159330001459610e+19,5.516198819212663194e+19
5.384644012167869235e+19,5.369016433499963392e+19
5.244172165821811917e+19,5.228871362009681101e+19
5.110336971661010534e+19,5.095358104853492531e+19
4.982739966671559066e+19,4.968079078626793882e+19
4.860990164518620365e+19,4.846643296994748006e+19
4.744705374960379494e+19,4.730672088152748851e+19
4.633515282480601498e+19,4.619792937561305907e+19
4.527060566679329178e+19,4.513648723843717530e+19
4.425004337193811968e+19,4.411899917809326490e+19
4.327029055065948160e+19,4.314230739718635520e+19
4.232848407467864883e+19,4.220353997134469530e+19
4.142207747506569216e+19,4.130015043163835597e+19
4.054886293247203738e+19,4.042991776457922970e+19
3.970695368494442086e+19,3.959095520821405286e+19
3.889476203769233408e+19,3.878168826189185024e+19
3.811096417871593472e+19,3.800077112338022400e+19
3.735442101396884685e+19,3.724707789277233152e+19
3.662414298298607206e+19,3.651959262132410778e+19
3.591924827744213402e+19,3.581744449582635418e+19
3.523889467143015629e+19,3.513978249427917210e+19
3.458227072536884019e+19,3.448580177417102950e+19
3.394855840260712038e+19,3.385467550275783885e+19
3.333691547723812045e+19,3.324555485706295706e+19
3.274647333507589734e+19,3.265757562094695219e+19
3.217632377951590810e+19,3.208982959780528128e+19
3.162552782762803200e+19,3.154138220275433472e+19
3.109313330234261504e+19,3.101129445286399181e+19
3.057818362854349210e+19,3.049859657887855411e+19
3.007971563404473139e+19,3.000234959786790093e+19
2.959679473396272333e+19,2.952162112397167821e+19
2.912849953755339162e+19,2.905551615472487629e+19
2.867395263453777101e+19,2.860316167789504102e+19
2.823232279412526285e+19,2.816374625390087373e+19
2.780280737282759066e+19,2.773650022460293120e+19
2.738465870273786675e+19,2.732069791232688128e+19
2.697714231008873677e+19,2.691565322181699174e+19
2.657957429864772403e+19,2.652070864511985254e+19
2.619126197608932966e+19,2.613524625670065357e+19
2.581151484911131034e+19,2.575864153395481805e+19
2.543960943906258944e+19,2.539026775525451366e+19
2.507477828682697933e+19,2.502947620873935258e+19
2.471616817138132582e+19,2.467554561478151373e+19
2.436278513421411942e+19,2.432769971817178726e+19
2.401347248909293978e+19,2.398499953598005248e+19
2.366684924941330022e+19,2.364636094974132224e+19
2.332124635652423680e+19,2.331047554061854310e+19
2.297464950512366387e+19,2.297573582261190656e+19
2.262467935204907418e+19,2.264021765037280461e+19
2.226856512799847219e+19,2.230159665632011878e+19
2.190324799162338509e+19,2.195716584282626458e+19
2.152552836408698470e+19,2.160387736365904691e+19
2.113243096692450918e+19,2.123849865463280435e+19
2.072163143255484006e+19,2.085792469491069747e+19
2.029198187083857920e+19,2.045964859798139699e+19
1.984384072256638157e+19,2.004225199384507187e+19
1.937899359462175539e+19,1.960584483366449971e+19
1.890012769342298522e+19,1.915202360832321126e+19
1.841004017655113318e+19,1.868341395158833562e+19
1.791101912770360115e+19,1.820281302104093491e+19
1.740469952067089203e+19,1.771253638816910541e+19
1.689219296170868736e+19,1.721417394678661120e+19
1.637450660346802995e+19,1.670875044173053952e+19
1.585282242094877901e+19,1.619711909402404454e+19
1.532869182505772646e+19,1.568031454410886349e+19
1.480407304600394138e+19,1.515979034635691622e+19
1.428118050020576461e+19,1.463747064611681075e+19
1.376227148503502029e+19,1.411563473099292672e+19
1.324934711165426074e+19,1.359667293926404915e+19
1.274390161636563354e+19,1.308276670199968563e+19
1.224678931970392064e+19,1.257563345636242227e+19
1.175815865573887181e+19,1.207629574816609075e+19
1.127755662567984333e+19,1.158503835092228506e+19
1.080411571485251994e+19,1.110150062481709466e+19
1.033678698916400333e+19,1.062486123466457088e+19
9.874646858846961664e+18,1.015411412732529869e+19
9.417206041227034624e+18,9.688384091543568384e+18
8.964727869339074560e+18,9.227280800691519488e+18
8.518428952799215616e+18,8.771224817966776320e+18
8.080517110956032000e+18,8.321677394322653184e+18
7.653973119832424448e+18,7.881152563096059904e+18
7.242138395265204224e+18,7.452945010879627264e+18
6.848241103393521664e+18,7.040687524091527168e+18
6.475014080368214016e+18,6.647810579010420736e+18
6.124485925142528000e+18,6.277154763926667264e+18
5.797899085855850496e+18,5.930732734874910720e+18
5.495705461787197440e+18,5.609658297134088192e+18
5.217616980890091520e+18,5.314127163773943808e+18
4.962695209990225920e+18,5.043516461457342464e+18
4.729520129820327936e+18,4.796538662068158464e+18
4.516369905171300352e+18,4.571451864310087680e+18
4.321388010659643392e+18,4.366285193590341632e+18
4.142713247977439232e+18,4.179007577054511104e+18
3.978578152183037952e+18,4.007657485958643712e+18
3.827355446067331072e+18,3.850416053192491008e+18
3.687580030386307072e+18,3.705638684238807040e+18
3.557955855808724992e+18,3.571872099603578880e+18
3.437345752433557504e+18,3.447840590920679424e+18
3.324758785406271488e+18,3.332433101690241024e+18
3.219333212488597504e+18,3.224688658749587456e+18
3.120325214064345088e+18,3.123776306186027008e+18
