6.214012581912793580e+20,6.143067517720314511e+20
6.212632650839469588e+20,6.141703067770709606e+20
5.661977172557158154e+20,5.597324833312766689e+20
5.165796953892543529e+20,5.106821261240964219e+20
4.716859495319045407e+20,4.663018609930110239e+20
4.310711510861380321e+20,4.261515314431891866e+20
3.943218133111668736e+20,3.898224006240749486e+20
3.610630819067566490e+20,3.569438715444566426e+20
3.309550054697850634e+20,3.271799686352580116e+20
3.036900022194515476e+20,3.002265933685152809e+20
2.789899396943938847e+20,2.758087095076100506e+20
2.566033551872931922e+20,2.536779857543393444e+20
2.363034502356648591e+20,2.336099809991485030e+20
2.178856101236262830e+20,2.154025082478290534e+20
2.011652928195715400e+20,1.988731893076585349e+20
1.859762873497529876e+20,1.838576076078658355e+20
1.721688490265605571e+20,1.702078304560034611e+20
1.596082217048940216e+20,1.577905794505989161e+20
1.481730193010469110e+20,1.464859286593874166e+20
1.364882189616016261e+20,1.349349520791820042e+20
1.233689693642807050e+20,1.219665730693779948e+20
1.088434619872203244e+20,1.076083234011348992e+20
9.284983390819529523e+19,9.179833135613450650e+19
7.615214015539367117e+19,7.529064200870559744e+19
6.249883577022939136e+19,6.178979150780222669e+19
5.243476394863755264e+19,5.183654606024369766e+19
4.446165537981988864e+19,4.395131485876440269e+19
3.827205582632465203e+19,3.783122203233065370e+19
3.349881856442813645e+19,3.311394771326468096e+19
2.978064187421989274e+19,2.944338647360890470e+19
2.681687749522410701e+19,2.652509569651467878e+19
2.435648713161021850e+19,2.411775456991772672e+19
2.215023348759396352e+19,2.199154537240356454e+19
1.985549114777429606e+19,1.984600236242658918e+19
1.684382654471444890e+19,1.713617459191218176e+19
1.202876056196245094e+19,1.278756212359299072e+19
6.622255180001837056e+18,6.934044791801905152e+18
4.444371409883365376e+18,4.451886571859214336e+18
3.440998604938936320e+18,3.423437480098004992e+18
2.777190175023824896e+18,2.756242554369343488e+18
2.296352574598545408e+18,2.274497444534288384e+18
1.932879456662192128e+18,1.911510585615319040e+18
1.649215352300634112e+18,1.629110782186749952e+18
1.422365625086377984e+18,1.403875275481022464e+18
1.237530161314791424e+18,1.220768518866206720e+18
1.084710208401309696e+18,1.069668545735950336e+18
9.568761761927004160e+17,9.434786957277265920e+17
8.489310723799777280e+17,8.370668608799375360e+17
7.570811695304540160e+17,7.466166363325726720e+17
6.784357828552294400e+17,6.692262047415009280e+17
6.107510839999201280e+17,6.026461714747228160e+17
5.522538355868303360e+17,5.451061853725655040e+17
5.015230562760130560e+17,4.951914842077265920e+17
4.574027126700769280e+17,4.517579230522900480e+17
4.189389097124495360e+17,4.138658317813678080e+17
3.853314090965401600e+17,3.807309837264486400e+17
3.559019152272261120e+17,3.516902702967685120e+17
3.300796784904765440e+17,3.261865826944286720e+17
3.073849338594590720e+17,3.037531095139614720e+17
2.874063265464320000e+17,2.839902298182778880e+17
2.697885253170626560e+17,2.665523533588725760e+17
2.542251615641927680e+17,2.511410314482810880e+17
2.404521978783334400e+17,2.374983427104440320e+17
2.282419838129274880e+17,2.254015673212600320e+17
2.173984798807162880e+17,2.146581189471764480e+17
2.077525159098449920e+17,2.051016964544921600e+17
1.991580114726420480e+17,1.965881951004917760e+17
1.914887460702126080e+17,1.889928374952919040e+17
1.846352152163778560e+17,1.822072873838182400e+17
1.785022596157276160e+17,1.761369352264744960e+17
1.730067630611496960e+17,1.706993520109158400e+17
1.680758657274347520e+17,1.658219356099706880e+17
1.636452633642270720e+17,1.614406910109286400e+17
1.596577813668823040e+17,1.574985810480988160e+17
1.560621034661478400e+17,1.539445127905280000e+17
1.528117237561425920e+17,1.507321864907653120e+17
1.498635894846914560e+17,1.478188758141501440e+17
1.471776200169881600e+17,1.451647750037831680e+17
