6.080356300284063908e+20,6.683240516026200228e+20
6.080227525482218783e+20,6.683096260100636017e+20
6.024255522675863060e+20,6.621593274001915904e+20
5.965010669577804186e+20,6.556432520580840817e+20
5.902165399683895132e+20,6.487253008179779338e+20
5.835613104346706739e+20,6.413902740311307715e+20
5.764732779398871122e+20,6.335659029972721336e+20
5.688255324539144110e+20,6.251068762596751442e+20
5.604016549040341647e+20,6.157673957949272228e+20
5.508616938871240786e+20,6.051636704722833900e+20
5.397030758322672763e+20,5.927303578010202931e+20
5.262240836225240924e+20,5.776769001246739661e+20
5.095163623236771512e+20,5.601158874339286712e+20
4.897161458244544102e+20,5.410929288985203180e+20
4.681574144082318459e+20,5.206479235963976417e+20
4.453709595123415777e+20,4.989782558549789901e+20
4.222182001186344796e+20,4.765012475116099994e+20
3.997087165998274970e+20,4.538355453807286026e+20
3.786533328107077632e+20,4.316798407232748257e+20
3.594596597019243971e+20,4.106336048708981883e+20
3.421780812943086060e+20,3.910719384144377283e+20
3.266614213594128056e+20,3.731320252206678016e+20
3.127003680676805345e+20,3.567880047761031168e+20
3.000871928862993285e+20,3.419271815369431450e+20
2.883735765461132902e+20,3.284002682124149719e+20
2.772085021589781873e+20,3.160542479683042673e+20
2.665378913449934848e+20,3.043809177341599416e+20
2.563116943348628193e+20,2.929544058702187725e+20
2.464732291051510825e+20,2.817368363999271322e+20
2.369629636982839706e+20,2.706954174884982292e+20
2.277225976097102889e+20,2.597883852862626202e+20
2.186977006158086144e+20,2.489719000655976202e+20
2.098403340096079135e+20,2.382807767626851287e+20
2.011517820206894285e+20,2.278303321570462925e+20
1.926835545697912095e+20,2.177278785835520492e+20
1.844925096022088090e+20,2.080578937195876844e+20
1.766338513977496044e+20,1.988778512369603052e+20
1.691553603337102295e+20,1.902197865064567931e+20
1.620915170947377398e+20,1.820942196553317089e+20
1.554597731293881958e+20,1.744952221168880845e+20
1.492601988064057754e+20,1.674042517270351053e+20
1.434781838152805908e+20,1.607941285583341486e+20
1.380894597353643704e+20,1.546325709493937111e+20
1.330645948394048061e+20,1.488849398858923377e+20
1.283620451800580096e+20,1.435163148785318625e+20
1.239359215400271217e+20,1.384928045808977183e+20
1.197486997864794030e+20,1.337722317269484175e+20
1.157698222922557030e+20,1.293092876415265669e+20
1.119739035328939295e+20,1.250672926167295590e+20
1.083396481671873167e+20,1.210164191011190866e+20
1.048492265145798492e+20,1.171321171990701670e+20
1.014876412364686623e+20,1.133939623825852334e+20
9.824265696745986458e+19,1.097856642873871565e+20
9.510458920913600512e+19,1.062949435676169339e+20
9.206647145582349517e+19,1.029132152364848906e+20
8.912395843756936397e+19,9.963533357957303501e+19
8.627496548032734822e+19,9.645902920488163738e+19
8.351947499191140352e+19,9.338441646161998643e+19
8.085895591985623859e+19,9.041328095667159040e+19
7.829569524834762752e+19,8.754826151794311168e+19
7.583227023264107725e+19,8.479213771082956800e+19
7.347072156631774003e+19,8.214722290779580006e+19
7.121227190630770278e+19,7.961485411498118349e+19
6.905701361158769869e+19,7.719514568159500698e+19
6.700374601546019635e+19,7.488703328038158336e+19
6.505004139625106637e+19,7.268827830566676070e+19
6.319250006400722534e+19,7.059564819326487757e+19
6.142704502961287987e+19,6.860493841071131853e+19
5.974916389734763725e+19,6.671139027168106906e+19
5.815410677697950515e+19,6.490995042073287066e+19
5.663701822516022477e+19,6.319539837665804288e+19
5.519306039072758170e+19,6.156250046410837197e+19
5.381747018931005030e+19,6.000611976475888845e+19
5.250564286621050470e+19,5.852123370949391155e+19
5.125310560812715213e+19,5.710301764129076019e+19
5.005563629040933274e+19,5.574679643670813082e+19
