2.538632601600000000e+10,2.667673395200000000e+10,2.370958131200000000e+10,2.515508019200000000e+10
2.538553958400000000e+10,2.667591065600000000e+10,2.370884608000000000e+10,2.515430400000000000e+10
2.514529280000000000e+10,2.642320998400000000e+10,2.348422758400000000e+10,2.491623014400000000e+10
2.489606553600000000e+10,2.616078950400000000e+10,2.325134131200000000e+10,2.466885836800000000e+10
2.463392153600000000e+10,2.588428083200000000e+10,2.300661760000000000e+10,2.440833024000000000e+10
2.435338649600000000e+10,2.558740480000000000e+10,2.274472140800000000e+10,2.412860006400000000e+10
2.404441907200000000e+10,2.525899161600000000e+10,2.245637120000000000e+10,2.381910425600000000e+10
2.369045299200000000e+10,2.488025907200000000e+10,2.212658176000000000e+10,2.346189209600000000e+10
2.326481305600000000e+10,2.442070425600000000e+10,2.173050265600000000e+10,2.302809702400000000e+10
2.272664371200000000e+10,2.383267020800000000e+10,2.123044249600000000e+10,2.247298662400000000e+10
2.201775923200000000e+10,2.304334643200000000e+10,2.057005875200000000e+10,2.173199564800000000e+10
2.106530201600000000e+10,2.195542425600000000e+10,1.967216025600000000e+10,2.072621056000000000e+10
1.981296844800000000e+10,2.053208268800000000e+10,1.846026444800000000e+10,1.942059417600000000e+10
1.835077427200000000e+10,1.901990707200000000e+10,1.701524787200000000e+10,1.794565324800000000e+10
1.698679398400000000e+10,1.775150489600000000e+10,1.576369254400000000e+10,1.659052441600000000e+10
1.581634457600000000e+10,1.665668812800000000e+10,1.476075212800000000e+10,1.549144576000000000e+10
1.485452492800000000e+10,1.567583232000000000e+10,1.391918694400000000e+10,1.458032025600000000e+10
1.400277299200000000e+10,1.477310361600000000e+10,1.316418048000000000e+10,1.375873331200000000e+10
1.323582771200000000e+10,1.394372505600000000e+10,1.247051571200000000e+10,1.301017190400000000e+10
1.253536665600000000e+10,1.319687475200000000e+10,1.182598758400000000e+10,1.233116262400000000e+10
1.190309888000000000e+10,1.252719616000000000e+10,1.123670528000000000e+10,1.171068416000000000e+10
1.132985139200000000e+10,1.191045017600000000e+10,1.068236185600000000e+10,1.113416908800000000e+10
1.078641971200000000e+10,1.133642240000000000e+10,1.015717478400000000e+10,1.059762483200000000e+10
1.027247411200000000e+10,1.080471859200000000e+10,9.670704128000000000e+09,1.009662976000000000e+10
