5.146013281250000000e+04,4.983287109375000000e+04,5.137208984375000000e+04,5.319121875000000000e+04
5.146008203125000000e+04,4.983281250000000000e+04,5.137207812500000000e+04,5.319119140625000000e+04
5.145543359375000000e+04,4.982822656250000000e+04,5.136740625000000000e+04,5.318656250000000000e+04
5.145079687500000000e+04,4.982363671875000000e+04,5.136276953125000000e+04,5.318188671875000000e+04
5.144619531250000000e+04,4.981903125000000000e+04,5.135814843750000000e+04,5.317722656250000000e+04
5.144154687500000000e+04,4.981438671875000000e+04,5.135348437500000000e+04,5.317254687500000000e+04
5.143697656250000000e+04,4.980978125000000000e+04,5.134888281250000000e+04,5.316797656250000000e+04
5.143235546875000000e+04,4.980516015625000000e+04,5.134427734375000000e+04,5.316335937500000000e+04
5.142773828125000000e+04,4.980046875000000000e+04,5.133972265625000000e+04,5.315878906250000000e+04
5.142316406250000000e+04,4.979588281250000000e+04,5.133503125000000000e+04,5.315409375000000000e+04
5.141848828125000000e+04,4.979123046875000000e+04,5.133045703125000000e+04,5.314953125000000000e+04
5.141378906250000000e+04,4.978657812500000000e+04,5.132573437500000000e+04,5.314484765625000000e+04
5.140921093750000000e+04,4.978197265625000000e+04,5.132109765625000000e+04,5.314024218750000000e+04
5.140455468750000000e+04,4.977740625000000000e+04,5.131646875000000000e+04,5.313562109375000000e+04
5.139994921875000000e+04,4.977274609375000000e+04,5.131185546875000000e+04,5.313103906250000000e+04
5.139529687500000000e+04,4.976818750000000000e+04,5.130726171875000000e+04,5.312634375000000000e+04
5.139071093750000000e+04,4.976348437500000000e+04,5.130264453125000000e+04,5.312172656250000000e+04
5.138611328125000000e+04,4.975886718750000000e+04,5.129807031250000000e+04,5.311713281250000000e+04
5.138146093750000000e+04,4.975423437500000000e+04,5.129344140625000000e+04,5.311250000000000000e+04
5.137687500000000000e+04,4.974960156250000000e+04,5.128876953125000000e+04,5.310789843750000000e+04
5.137222265625000000e+04,4.974498046875000000e+04,5.128417578125000000e+04,5.310323828125000000e+04
5.136764843750000000e+04,4.974040625000000000e+04,5.127947656250000000e+04,5.309865625000000000e+04
5.136292968750000000e+04,4.973574609375000000e+04,5.127480859375000000e+04,5.309400781250000000e+04
5.135831250000000000e+04,4.973116796875000000e+04,5.127022265625000000e+04,5.308944531250000000e+04
5.135366015625000000e+04,4.972646484375000000e+04,5.126565625000000000e+04,5.308469921875000000e+04
5.134905468750000000e+04,4.972183203125000000e+04,5.126103515625000000e+04,5.308012500000000000e+04
5.134445312500000000e+04,4.971723046875000000e+04,5.125646875000000000e+04,5.307547656250000000e+04
5.133986718750000000e+04,4.971258203125000000e+04,5.125180859375000000e+04,5.307085546875000000e+04
5.133523828125000000e+04,4.970799218750000000e+04,5.124713671875000000e+04,5.306625000000000000e+04
5.133062890625000000e+04,4.970337890625000000e+04,5.124247265625000000e+04,5.306158593750000000e+04
5.132593750000000000e+04,4.969879296875000000e+04,5.123783593750000000e+04,5.305701953125000000e+04
5.132132031250000000e+04,4.969413281250000000e+04,5.123326171875000000e+04,5.305241796875000000e+04
5.131664453125000000e+04,4.968948437500000000e+04,5.122869140625000000e+04,5.304779687500000000e+04
5.131197656250000000e+04,4.968485937500000000e+04,5.122406250000000000e+04,5.304314062500000000e+04
5.130743750000000000e+04,4.968024218750000000e+04,5.121941796875000000e+04,5.303852734375000000e+04
5.130284765625000000e+04,4.967560156250000000e+04,5.121478515625000000e+04,5.303385937500000000e+04
5.129826562500000000e+04,4.967098046875000000e+04,5.121013671875000000e+04,5.302917578125000000e+04
5.129359765625000000e+04,4.966641015625000000e+04,5.120547265625000000e+04,5.302453515625000000e+04
5.128893750000000000e+04,4.966174609375000000e+04,5.120082812500000000e+04,5.301998046875000000e+04
5.128428906250000000e+04,4.965713671875000000e+04,5.119625781250000000e+04,5.301539453125000000e+04
5.127965625000000000e+04,4.965248828125000000e+04,5.119166015625000000e+04,5.301082812500000000e+04
5.127501171875000000e+04,4.964786718750000000e+04,5.118707812500000000e+04,5.300615234375000000e+04
5.127046484375000000e+04,4.964321875000000000e+04,5.118244921875000000e+04,5.300146484375000000e+04
5.126581640625000000e+04,4.963858984375000000e+04,5.117772656250000000e+04,5.299682031250000000e+04
5.126123437500000000e+04,4.963401953125000000e+04,5.117310937500000000e+04,5.299219140625000000e+04
5.125657421875000000e+04,4.962935156250000000e+04,5.116849218750000000e+04,5.298757031250000000e+04
5.125196484375000000e+04,4.962476953125000000e+04,5.116384765625000000e+04,5.298297265625000000e+04
5.124728125000000000e+04,4.962009765625000000e+04,5.115921875000000000e+04,5.297838281250000000e+04
5.124270703125000000e+04,4.961552343750000000e+04,5.115463281250000000e+04,5.297375390625000000e+04
5.123808984375000000e+04,4.961080859375000000e+04,5.114998828125000000e+04,5.296907421875000000e+04
5.123341796875000000e+04,4.960623437500000000e+04,5.114534375000000000e+04,5.296451562500000000e+04
5.122883984375000000e+04,4.960154687500000000e+04,5.114076562500000000e+04,5.295988281250000000e+04
5.122416796875000000e+04,4.959698437500000000e+04,5.113615234375000000e+04,5.295522265625000000e+04
5.121959765625000000e+04,4.959240625000000000e+04,5.113157421875000000e+04,5.295059375000000000e+04
5.121495703125000000e+04,4.958774609375000000e+04,5.112692578125000000e+04,5.294601953125000000e+04
5.121031250000000000e+04,4.958312500000000000e+04,5.112224218750000000e+04,5.294139062500000000e+04
5.120572656250000000e+04,4.957850781250000000e+04,5.111757812500000000e+04,5.293668750000000000e+04
5.120105468750000000e+04,4.957383203125000000e+04,5.111295312500000000e+04,5.293207421875000000e+04
5.119649218750000000e+04,4.956916015625000000e+04,5.110832812500000000e+04,5.292750000000000000e+04
5.119178125000000000e+04,4.956460546875000000e+04,5.110375000000000000e+04,5.292287109375000000e+04
5.118716796875000000e+04,4.955996093750000000e+04,5.109918359375000000e+04,5.291830078125000000e+04
5.118256640625000000e+04,4.955538671875000000e+04,5.109457812500000000e+04,5.291361328125000000e+04
5.117798437500000000e+04,4.955079687500000000e+04,5.108995703125000000e+04,5.290901171875000000e+04
5.117342187500000000e+04,4.954618359375000000e+04,5.108526171875000000e+04,5.290429296875000000e+04
5.116868359375000000e+04,4.954150000000000000e+04,5.108064453125000000e+04,5.289969531250000000e+04
5.116405078125000000e+04,4.953682031250000000e+04,5.107592578125000000e+04,5.289510937500000000e+04
5.115940625000000000e+04,4.953219140625000000e+04,5.107131640625000000e+04,5.289049609375000000e+04
5.115473828125000000e+04,4.952756640625000000e+04,5.106672656250000000e+04,5.288587500000000000e+04
5.115012890625000000e+04,4.952295312500000000e+04,5.106215234375000000e+04,5.288127734375000000e+04
5.114554687500000000e+04,4.951836718750000000e+04,5.105757031250000000e+04,5.287662500000000000e+04
5.114095312500000000e+04,4.951378515625000000e+04,5.105296484375000000e+04,5.287196875000000000e+04
5.113639062500000000e+04,4.950918359375000000e+04,5.104823828125000000e+04,5.286732031250000000e+04
5.113164453125000000e+04,4.950448828125000000e+04,5.104361328125000000e+04,5.286269140625000000e+04
5.112707031250000000e+04,4.949984765625000000e+04,5.103897265625000000e+04,5.285810937500000000e+04
5.112248437500000000e+04,4.949524609375000000e+04,5.103432812500000000e+04,5.285344531250000000e+04
5.111776171875000000e+04,4.949055859375000000e+04,5.102972265625000000e+04,5.284887500000000000e+04
5.111315625000000000e+04,4.948597265625000000e+04,5.102514062500000000e+04,5.284423828125000000e+04
5.110855078125000000e+04,4.948133593750000000e+04,5.102051953125000000e+04,5.283960546875000000e+04
5.110393750000000000e+04,4.947667578125000000e+04,5.101591406250000000e+04,5.283499218750000000e+04
5.109931640625000000e+04,4.947206250000000000e+04,5.101130078125000000e+04,5.283039843750000000e+04
5.109466406250000000e+04,4.946746093750000000e+04,5.100660546875000000e+04,5.282570312500000000e+04
5.109004296875000000e+04,4.946289453125000000e+04,5.100198437500000000e+04,5.282108984375000000e+04
5.108541015625000000e+04,4.945823828125000000e+04,5.099733984375000000e+04,5.281642578125000000e+04
5.108082812500000000e+04,4.945367578125000000e+04,5.099266406250000000e+04,5.281179687500000000e+04
5.107625000000000000e+04,4.944898828125000000e+04,5.098810546875000000e+04,5.280722265625000000e+04
5.107158593750000000e+04,4.944435156250000000e+04,5.098352734375000000e+04,5.280261718750000000e+04
5.106695703125000000e+04,4.943960937500000000e+04,5.097887500000000000e+04,5.279802734375000000e+04
5.106230078125000000e+04,4.943503906250000000e+04,5.097428906250000000e+04,5.279343750000000000e+04
5.105766796875000000e+04,4.943044140625000000e+04,5.096965625000000000e+04,5.278877734375000000e+04
5.105302734375000000e+04,4.942586718750000000e+04,5.096495312500000000e+04,5.278407812500000000e+04
5.104841406250000000e+04,4.942130078125000000e+04,5.096032421875000000e+04,5.277941015625000000e+04
5.104381250000000000e+04,4.941668750000000000e+04,5.095570703125000000e+04,5.277475000000000000e+04
5.103918359375000000e+04,4.941199609375000000e+04,5.095112109375000000e+04,5.277017187500000000e+04
5.103457421875000000e+04,4.940735156250000000e+04,5.094651953125000000e+04,5.276558203125000000e+04
5.102995703125000000e+04,4.940262890625000000e+04,5.094189453125000000e+04,5.276102734375000000e+04
5.102537109375000000e+04,4.939805468750000000e+04,5.093730078125000000e+04,5.275645703125000000e+04
5.102066015625000000e+04,4.939343359375000000e+04,5.093263671875000000e+04,5.275183984375000000e+04
5.101600000000000000e+04,4.938885156250000000e+04,5.092794921875000000e+04,5.274717968750000000e+04
5.101143359375000000e+04,4.938429687500000000e+04,5.092333593750000000e+04,5.274238281250000000e+04
5.100675000000000000e+04,4.937962109375000000e+04,5.091871484375000000e+04,5.273775390625000000e+04
5.100218359375000000e+04,4.937501171875000000e+04,5.091409765625000000e+04,5.273312500000000000e+04
5.099758984375000000e+04,4.937035156250000000e+04,5.090949609375000000e+04,5.272854296875000000e+04
5.099296484375000000e+04,4.936566796875000000e+04,5.090487109375000000e+04,5.272396875000000000e+04
5.098830859375000000e+04,4.936104687500000000e+04,5.090028906250000000e+04,5.271937109375000000e+04
5.098367968750000000e+04,4.935643750000000000e+04,5.089565234375000000e+04,5.271478906250000000e+04
5.097899218750000000e+04,4.935183593750000000e+04,5.089099218750000000e+04,5.271017187500000000e+04
5.097437890625000000e+04,4.934725390625000000e+04,5.088638281250000000e+04,5.270552343750000000e+04
5.096977734375000000e+04,4.934259375000000000e+04,5.088175000000000000e+04,5.270076953125000000e+04
5.096515625000000000e+04,4.933800390625000000e+04,5.087713671875000000e+04,5.269615234375000000e+04
5.096057421875000000e+04,4.933335156250000000e+04,5.087246875000000000e+04,5.269152343750000000e+04
5.095596875000000000e+04,4.932871875000000000e+04,5.086785546875000000e+04,5.268689843750000000e+04
5.095133203125000000e+04,4.932408593750000000e+04,5.086319921875000000e+04,5.268233593750000000e+04
5.094667578125000000e+04,4.931939062500000000e+04,5.085864453125000000e+04,5.267777343750000000e+04
5.094203515625000000e+04,4.931482421875000000e+04,5.085398437500000000e+04,5.267313671875000000e+04
5.093736328125000000e+04,4.931020703125000000e+04,5.084940234375000000e+04,5.266855078125000000e+04
5.093279296875000000e+04,4.930564453125000000e+04,5.084475000000000000e+04,5.266383203125000000e+04
5.092818750000000000e+04,4.930100000000000000e+04,5.084014062500000000e+04,5.265918359375000000e+04
5.092354687500000000e+04,4.929636328125000000e+04,5.083544531250000000e+04,5.265450390625000000e+04
5.091898046875000000e+04,4.929173046875000000e+04,5.083082031250000000e+04,5.264991796875000000e+04
5.091421875000000000e+04,4.928701953125000000e+04,5.082623046875000000e+04,5.264534765625000000e+04
5.090964062500000000e+04,4.928241015625000000e+04,5.082157031250000000e+04,5.264074609375000000e+04
5.090503515625000000e+04,4.927781250000000000e+04,5.081695312500000000e+04,5.263612890625000000e+04
5.090039062500000000e+04,4.927321484375000000e+04,5.081237109375000000e+04,5.263153125000000000e+04
5.089583203125000000e+04,4.926861328125000000e+04,5.080776171875000000e+04,5.262691015625000000e+04
5.089121484375000000e+04,4.926396875000000000e+04,5.080308984375000000e+04,5.262214453125000000e+04
5.088657031250000000e+04,4.925936328125000000e+04,5.079851171875000000e+04,5.261757812500000000e+04
5.088189843750000000e+04,4.925471093750000000e+04,5.079382812500000000e+04,5.261290625000000000e+04
5.087728125000000000e+04,4.925012109375000000e+04,5.078926562500000000e+04,5.260834375000000000e+04
5.087261718750000000e+04,4.924547265625000000e+04,5.078460937500000000e+04,5.260375781250000000e+04
5.086803125000000000e+04,4.924082031250000000e+04,5.078002343750000000e+04,5.259913281250000000e+04
5.086342968750000000e+04,4.923619531250000000e+04,5.077535546875000000e+04,5.259441406250000000e+04
5.085879687500000000e+04,4.923154687500000000e+04,5.077069140625000000e+04,5.258984765625000000e+04
5.085420312500000000e+04,4.922692968750000000e+04,5.076606250000000000e+04,5.258517578125000000e+04
5.084953125000000000e+04,4.922227343750000000e+04,5.076147265625000000e+04,5.258055859375000000e+04
5.084483984375000000e+04,4.921770312500000000e+04,5.075690234375000000e+04,5.257598828125000000e+04
5.084027343750000000e+04,4.921313671875000000e+04,5.075226953125000000e+04,5.257130078125000000e+04
5.083564843750000000e+04,4.920853906250000000e+04,5.074762500000000000e+04,5.256673437500000000e+04
5.083105468750000000e+04,4.920392578125000000e+04,5.074299218750000000e+04,5.256203125000000000e+04
5.082649218750000000e+04,4.919922656250000000e+04,5.073832812500000000e+04,5.255745312500000000e+04
5.082182812500000000e+04,4.919450000000000000e+04,5.073367187500000000e+04,5.255283984375000000e+04
5.081714843750000000e+04,4.918990625000000000e+04,5.072909375000000000e+04,5.254828515625000000e+04
5.081251171875000000e+04,4.918526171875000000e+04,5.072448437500000000e+04,5.254355859375000000e+04
5.080786718750000000e+04,4.918067968750000000e+04,5.071987109375000000e+04,5.253896093750000000e+04
5.080323828125000000e+04,4.917610546875000000e+04,5.071531250000000000e+04,5.253436328125000000e+04
5.079866015625000000e+04,4.917150781250000000e+04,5.071059375000000000e+04,5.252963671875000000e+04
5.079402734375000000e+04,4.916694531250000000e+04,5.070599218750000000e+04,5.252500390625000000e+04
5.078948046875000000e+04,4.916218750000000000e+04,5.070130468750000000e+04,5.252042187500000000e+04
