7.857415137778556406e+23,7.052666560075752286e+23,7.194464375927348396e+23,9.513624349095191810e+23
7.857364697462729857e+23,7.052617560911806495e+23,7.194415376763402605e+23,9.513568864747782605e+23
7.017526233191275970e+23,6.268946550041036676e+23,6.395133808720256078e+23,8.492627328804864058e+23
6.295571110462110669e+23,5.590870899201267592e+23,5.703724260391738619e+23,7.618351819766744031e+23
5.646289674199897588e+23,4.982678144211361779e+23,5.083603811860734594e+23,6.832044221530126428e+23
5.063554506895621525e+23,4.438110443317095385e+23,4.528350690346583867e+23,6.126318630706123637e+23
4.540517254811917809e+23,3.950589658758745969e+23,4.031250929524802501e+23,5.492900313483390201e+23
4.071094815860104563e+23,3.514237332014699370e+23,3.586312580163166599e+23,4.924431108646743111e+23
3.649831349307600074e+23,3.123778486913409074e+23,3.188156182578774650e+23,4.414416104957573731e+23
3.271911246144849618e+23,2.774473174919060180e+23,2.832050435147096308e+23,3.956597460661658211e+23
2.932669497733837740e+23,2.462064593663862097e+23,2.513453547715920973e+23,3.545799639067222375e+23
2.628294437493943147e+23,2.182787193427377804e+23,2.228572048247121930e+23,3.177225405851191172e+23
2.355205883865391390e+23,1.933087814247597075e+23,1.973918349189263466e+23,2.846602105975085665e+23
2.110217990471780579e+23,1.709959672869302273e+23,1.746353621746053441e+23,2.549989269908941764e+23
1.890448633695578693e+23,1.510636298113392249e+23,1.543089237028224044e+23,2.283907056292682835e+23
1.693346794563857988e+23,1.332635035649282744e+23,1.361538687697783850e+23,2.045256988582677976e+23
1.516540517224874970e+23,1.173734980356732271e+23,1.199459991788235281e+23,1.831215670100536077e+23
1.357977241112459262e+23,1.031949324224130061e+23,1.054822476227596979e+23,1.639315128250458104e+23
1.215788602885199941e+23,9.054628463856681642e+22,9.257987604310670914e+22,1.467204393954964113e+23
1.088297101753894044e+23,7.926835243730711085e+22,8.107531370139846548e+22,1.312907287697563928e+23
9.740120462418819364e+22,6.921702963775728832e+22,7.082309883327052723e+22,1.174567695927833075e+23
8.715363296727607437e+22,6.026309895940883454e+22,6.168814146430028900e+22,1.050562971700029964e+23
7.796810017449046547e+22,5.229276795047697921e+22,5.355633389072906453e+22,9.394222393758553892e+22
6.973605598401285587e+22,4.520416068379097432e+22,4.632317008320372146e+22,8.398226116007655427e+22
6.235931291676731402e+22,3.890198549483528756e+22,3.989281794525344301e+22,7.505769845489818350e+22
5.574814575737773752e+22,3.330353377645325976e+22,3.417955145797123178e+22,6.706288587839194215e+22
4.982495298066490537e+22,2.833220380258294615e+22,2.910683419748973989e+22,5.990037904542041480e+22
4.451873533850332168e+22,2.392148641392733926e+22,2.460541206053907753e+22,5.348599667174879212e+22
3.976582093936122239e+22,2.001060102991544687e+22,2.061402258138812383e+22,4.774082668470628830e+22
3.550927752854920338e+22,1.654570036160261364e+22,1.707750342000103129e+22,4.259658100314308451e+22
3.169775956671561361e+22,1.347836395759516569e+22,1.395072175271210648e+22,3.799127658538768060e+22
2.828540239525531196e+22,1.076526944127761252e+22,1.123441054036070393e+22,3.386977811300199327e+22
