4.173539638519287109e+00
4.159221172332763672e+00
3.222422122955322266e+00
2.866547346115112305e+00
2.640607118606567383e+00
2.484169244766235352e+00
2.372655630111694336e+00
2.293256044387817383e+00
2.235494613647460938e+00
2.191748619079589844e+00
2.158150672912597656e+00
2.132622957229614258e+00
2.113046407699584961e+00
2.097912788391113281e+00
2.086135625839233398e+00
2.076920986175537109e+00
2.069678783416748047e+00
2.063966035842895508e+00
2.059510469436645508e+00
2.056008815765380859e+00
2.053221940994262695e+00
2.050998687744140625e+00
2.049222707748413086e+00
2.047801256179809570e+00
2.046661853790283203e+00
2.045747995376586914e+00
2.045014142990112305e+00
2.044424057006835938e+00
2.043949127197265625e+00
2.043566942214965820e+00
2.043259382247924805e+00
2.043011188507080078e+00
2.042811155319213867e+00
2.042649507522583008e+00
2.042519092559814453e+00
2.042413949966430664e+00
2.042328834533691406e+00
2.042260408401489258e+00
2.042204618453979492e+00
2.042159795761108398e+00
2.042123556137084961e+00
2.042094230651855469e+00
2.042070388793945312e+00
2.042051315307617188e+00
2.042036056518554688e+00
2.042023181915283203e+00
2.042013168334960938e+00
2.042004823684692383e+00
2.041998386383056641e+00
2.041992902755737305e+00
2.041988372802734375e+00
2.041985273361206055e+00
2.041982173919677734e+00
2.041979789733886719e+00
2.041977882385253906e+00
2.041976451873779297e+00
2.041975498199462891e+00
2.041974306106567383e+00
2.041973352432250977e+00
2.041972875595092773e+00
2.041972160339355469e+00
2.041971921920776367e+00
2.041971445083618164e+00
2.041971206665039062e+00
2.041970729827880859e+00
2.041970729827880859e+00
2.041970491409301758e+00
2.041970491409301758e+00
2.041970491409301758e+00
2.041970491409301758e+00
2.041970014572143555e+00
2.041970014572143555e+00
2.041970014572143555e+00
2.041970014572143555e+00
2.041970014572143555e+00
2.041970014572143555e+00
2.041970014572143555e+00
2.041970014572143555e+00
2.041970014572143555e+00
2.041970014572143555e+00
2.041970014572143555e+00
2.041970014572143555e+00
2.041970014572143555e+00
2.041970014572143555e+00
2.041970014572143555e+00
2.041970014572143555e+00
2.041970014572143555e+00
2.041970014572143555e+00
2.041970014572143555e+00
2.041970014572143555e+00
2.041970014572143555e+00
